CONTAINER ID   NAME                                                            CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
556fb3530332   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-26   9.78%     39.01MiB / 9.717GiB   0.39%     192kB / 150kB     0B / 0B          14
99876520ceaf   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-25   9.17%     39.4MiB / 9.717GiB    0.40%     190kB / 155kB     0B / 0B          11
19c6fed5bcf5   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-24   9.99%     38.07MiB / 9.717GiB   0.38%     187kB / 139kB     0B / 0B          11
d94f5a398758   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-23   10.62%    37.68MiB / 9.717GiB   0.38%     184kB / 149kB     0B / 0B          13
a8f74f658cc5   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-22   7.34%     37.41MiB / 9.717GiB   0.38%     146kB / 117kB     0B / 0B          10
545e0c7b0869   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-21   8.96%     38.21MiB / 9.717GiB   0.38%     187kB / 144kB     0B / 0B          9
7a91b39b6cca   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-20   8.46%     39.42MiB / 9.717GiB   0.40%     199kB / 187kB     0B / 0B          12
84aec2232309   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-19   8.71%     39.07MiB / 9.717GiB   0.39%     173kB / 156kB     0B / 0B          12
799664488d79   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-18   5.46%     37.59MiB / 9.717GiB   0.38%     141kB / 113kB     0B / 0B          13
7b4debaca64d   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-17   7.29%     38.81MiB / 9.717GiB   0.39%     174kB / 157kB     0B / 0B          11
faa87173162f   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-16   6.94%     39MiB / 9.717GiB      0.39%     177kB / 158kB     0B / 0B          12
290d8d7e1d79   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-15   4.54%     37.36MiB / 9.717GiB   0.38%     116kB / 86.3kB    0B / 0B          9
4b920244f208   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-14   10.52%    38.81MiB / 9.717GiB   0.39%     199kB / 183kB     0B / 0B          10
7178c50854b5   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-13   6.20%     38.19MiB / 9.717GiB   0.38%     181kB / 133kB     0B / 0B          11
44388a606086   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-12   7.11%     39.27MiB / 9.717GiB   0.39%     170kB / 121kB     0B / 0B          10
347103c8f9f5   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-11   6.98%     37.85MiB / 9.717GiB   0.38%     183kB / 147kB     0B / 0B          11
1ac1d9dae9b2   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-10   6.52%     38.26MiB / 9.717GiB   0.38%     160kB / 117kB     0B / 0B          11
c2452bc7f30e   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-9    8.64%     38.91MiB / 9.717GiB   0.39%     174kB / 136kB     0B / 0B          14
65b751aabe44   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-8    5.81%     37.4MiB / 9.717GiB    0.38%     124kB / 91.3kB    0B / 0B          12
60b680372264   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-7    7.90%     38.15MiB / 9.717GiB   0.38%     165kB / 128kB     0B / 0B          9
cb3f06f6e6db   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-6    7.26%     38.6MiB / 9.717GiB    0.39%     158kB / 119kB     0B / 0B          11
f6901208ba36   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-5    8.33%     38.68MiB / 9.717GiB   0.39%     173kB / 132kB     0B / 0B          10
e178d4fd47e7   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-4    5.68%     37.68MiB / 9.717GiB   0.38%     135kB / 120kB     0B / 0B          12
3c65276564ba   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-3    5.88%     38.41MiB / 9.717GiB   0.39%     176kB / 158kB     0B / 0B          12
92fb4d7f6ccf   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-2    7.96%     38.64MiB / 9.717GiB   0.39%     157kB / 138kB     0B / 0B          12
60952f8f8b07   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-1    9.50%     38.97MiB / 9.717GiB   0.39%     175kB / 155kB     0B / 0B          11
d458af281f9e   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-0    5.42%     38.12MiB / 9.717GiB   0.38%     142kB / 139kB     0B / 0B          10
72120b60ce44   testground-sidecar                                               12.63%    21.89MiB / 9.717GiB   0.22%     93.1kB / 114kB    344kB / 1.12MB   12
8239645cd61a   testground-influxdb                                              11.93%    50.77MiB / 9.717GiB   0.51%     28.6MB / 1.5MB    193kB / 66.6MB   23
1e14dc65d07b   testground-sync-service                                          8.16%     36MiB / 9.717GiB      0.36%     2.24MB / 6.69MB   77.8kB / 0B      23
e8597c657644   testground-redis                                                 0.27%     5.961MiB / 9.717GiB   0.06%     17.6kB / 0B       0B / 0B          5
5e98acc29343   testground-grafana                                               8.87%     174.4MiB / 9.717GiB   1.75%     43.2kB / 8.49kB   180kB / 74.1MB   19
18f03c61dc96   testground-goproxy                                               0.00%     39.26MiB / 9.717GiB   0.39%     1.26MB / 129MB    86kB / 16.4kB    19
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
51ef132e8771   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-49   10.44%    42.5MiB / 9.717GiB    0.43%     312kB / 268kB     0B / 0B          10
a0fefd620899   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-48   1.82%     40.17MiB / 9.717GiB   0.40%     332kB / 285kB     0B / 0B          11
ca8b1f097dce   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-47   17.75%    44.49MiB / 9.717GiB   0.45%     371kB / 294kB     0B / 0B          13
ff754cd45b3f   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-46   2.85%     44.13MiB / 9.717GiB   0.44%     371kB / 319kB     0B / 0B          13
96ce2f73a7f0   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-45   3.18%     41.95MiB / 9.717GiB   0.42%     321kB / 262kB     0B / 0B          12
576e0a5a05b3   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-44   0.92%     41.53MiB / 9.717GiB   0.42%     293kB / 261kB     0B / 0B          10
b418d9cb72de   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-43   6.72%     42.71MiB / 9.717GiB   0.43%     330kB / 255kB     0B / 0B          14
03cea243fed3   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-42   4.44%     41.81MiB / 9.717GiB   0.42%     299kB / 267kB     0B / 0B          11
