CONTAINER ID   NAME                                                            CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
d524639cf182   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-1    1.50%     35.02MiB / 9.717GiB   0.35%     8.62kB / 4.41kB   0B / 0B           9
91ba6da64983   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-0    2.25%     34.91MiB / 9.717GiB   0.35%     11.2kB / 6.92kB   0B / 0B           9
8947f720e3df   testground-sidecar                                               12.86%    18.42MiB / 9.717GiB   0.19%     27.4kB / 35.6kB   1.71MB / 0B       12
e40797be9cec   testground-influxdb                                              19.86%    8.312MiB / 9.717GiB   0.08%     51.7kB / 32.9kB   4.78MB / 8.19kB   11
88fea05d75a7   testground-sync-service                                          18.33%    22.78MiB / 9.717GiB   0.23%     275kB / 213kB     6.64MB / 0B       24
be0a65149435   testground-redis                                                 0.39%     6.84MiB / 9.717GiB    0.07%     5.05kB / 0B       1.69MB / 0B       5
684e571820dc   testground-grafana                                               22.45%    131MiB / 9.717GiB     1.32%     5.27kB / 0B       12.2MB / 73.7MB   11
d9dc9ccabf71   testground-goproxy                                               0.00%     40.75MiB / 9.717GiB   0.41%     636kB / 64.5MB    3.84MB / 8.19kB   19
08cd3b322596   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-42   16.68%    34.17MiB / 9.717GiB   0.34%     5.42kB / 5.23kB   0B / 0B           10
c3c1614a9411   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-39   25.11%    33.66MiB / 9.717GiB   0.34%     5.84kB / 5.73kB   0B / 0B           10
5e2a226f47cd   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-41   25.00%    26.86MiB / 9.717GiB   0.27%     5.35kB / 5.16kB   0B / 0B           9
577d80e6e10b   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-22   21.59%    24.87MiB / 9.717GiB   0.25%     5.36kB / 5.15kB   0B / 0B           9
eeb7b3f86f3e   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-43   13.93%    25.29MiB / 9.717GiB   0.25%     5.65kB / 5.65kB   0B / 0B           10
0bc0caebcd05   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-44   27.42%    34.45MiB / 9.717GiB   0.35%     6.27kB / 6.43kB   0B / 0B           10
c4d61e4ea88b   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-21   38.33%    36.49MiB / 9.717GiB   0.37%     25.9kB / 8.28kB   0B / 0B           10
b35b7c0032ba   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-46   34.23%    35.19MiB / 9.717GiB   0.35%     6.13kB / 6.29kB   0B / 0B           10
712daae12540   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-45   38.36%    34.39MiB / 9.717GiB   0.35%     6.18kB / 6.43kB   0B / 0B           9
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
6a74d33b8d3c   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-49   5.14%     37.41MiB / 9.717GiB   0.38%     94.3kB / 47.9kB   0B / 0B           13
03be369f1c44   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-48   5.45%     38.06MiB / 9.717GiB   0.38%     97.6kB / 54.9kB   0B / 0B           12
99dc436ecdf7   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-47   3.23%     33.83MiB / 9.717GiB   0.34%     8kB / 6.82kB      0B / 0B           10
b35b7c0032ba   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-46   6.19%     37.79MiB / 9.717GiB   0.38%     112kB / 62.8kB    0B / 0B           12
712daae12540   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-45   4.93%     37.36MiB / 9.717GiB   0.38%     84.6kB / 43.4kB   0B / 0B           11
0bc0caebcd05   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-44   5.40%     37.43MiB / 9.717GiB   0.38%     88.2kB / 41.8kB   0B / 0B           10
eeb7b3f86f3e   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-43   6.26%     37.67MiB / 9.717GiB   0.38%     93.1kB / 49.6kB   0B / 0B           10
08cd3b322596   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-42   7.42%     37.09MiB / 9.717GiB   0.37%     107kB / 62.9kB    0B / 0B           12
5e2a226f47cd   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-41   9.53%     35.68MiB / 9.717GiB   0.36%     38.4kB / 9.37kB   0B / 0B           9
ffc2ac249383   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-40   5.21%     36.53MiB / 9.717GiB   0.37%     46.9kB / 11.9kB   0B / 0B           10
c3c1614a9411   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-39   10.61%    37.88MiB / 9.717GiB   0.38%     123kB / 80.6kB    0B / 0B           10
4c7cc86c1345   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-38   9.42%     38.77MiB / 9.717GiB   0.39%     116kB / 67.3kB    0B / 0B           9
aa353a9fa0e0   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-37   5.82%     36.14MiB / 9.717GiB   0.36%     76.7kB / 30kB     0B / 0B           10
2f226afcaeb6   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-36   5.67%     36.5MiB / 9.717GiB    0.37%     91.8kB / 46.4kB   0B / 0B           9
093f81530e93   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-35   8.20%     38.54MiB / 9.717GiB   0.39%     116kB / 70.3kB    0B / 0B           10
e21b52f7af8a   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-34   6.20%     37.96MiB / 9.717GiB   0.38%     83.1kB / 37.3kB   0B / 0B           11
f89564292432   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-33   5.37%     38.03MiB / 9.717GiB   0.38%     56.4kB / 18.8kB   0B / 0B           9
09afcb2e77c0   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-32   6.86%     38.79MiB / 9.717GiB   0.39%     104kB / 59.2kB    0B / 0B           9
0b86a7290082   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-31   7.36%     38.93MiB / 9.717GiB   0.39%     119kB / 69.1kB    0B / 0B           11
59fb4b851d2c   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-30   7.84%     39.63MiB / 9.717GiB   0.40%     103kB / 56.2kB    0B / 0B           11
9c6f22a34666   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-29   7.17%     40.1MiB / 9.717GiB    0.40%     108kB / 58.1kB    0B / 0B           12
18a9a7ed9065   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-28   4.85%     37.8MiB / 9.717GiB    0.38%     88.8kB / 41.4kB   4.1kB / 0B        11
22c5152a05e7   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-27   10.27%    40.04MiB / 9.717GiB   0.40%     137kB / 81.2kB    0B / 0B           12
cebe4352fff6   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-26   6.96%     39.4MiB / 9.717GiB    0.40%     88.6kB / 37.3kB   0B / 0B           11
39ab29d06bbc   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-25   3.52%     37.24MiB / 9.717GiB   0.37%     55.6kB / 21.6kB   0B / 0B           9
ca48c10fb9da   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-24   7.61%     37.16MiB / 9.717GiB   0.37%     101kB / 51.3kB    0B / 0B           11
e25ef73edb21   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-23   6.16%     37.71MiB / 9.717GiB   0.38%     100kB / 54.6kB    0B / 0B           12
577d80e6e10b   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-22   7.47%     37.91MiB / 9.717GiB   0.38%     107kB / 61.7kB    0B / 0B           11
c4d61e4ea88b   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-21   3.44%     37.77MiB / 9.717GiB   0.38%     80.8kB / 32.8kB   0B / 0B           10
6aeded7641bc   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-20   7.86%     38.11MiB / 9.717GiB   0.38%     109kB / 64.9kB    0B / 0B           9
a75f0846d922   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-19   6.82%     37.38MiB / 9.717GiB   0.38%     95.2kB / 50.6kB   0B / 0B           10
95896419eae9   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-18   7.96%     37.65MiB / 9.717GiB   0.38%     118kB / 70.1kB    0B / 0B           10
7735020c170b   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-17   6.87%     37.5MiB / 9.717GiB    0.38%     113kB / 63.3kB    0B / 0B           10
c5cfb2a93ef8   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-16   11.20%    38.51MiB / 9.717GiB   0.39%     119kB / 75.5kB    0B / 0B           10
5995bc5c0dd6   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-15   16.07%    39.44MiB / 9.717GiB   0.40%     109kB / 61.9kB    0B / 0B           13
b77966690e8d   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-14   5.94%     37.12MiB / 9.717GiB   0.37%     85.2kB / 39.7kB   0B / 0B           11
2646496cba21   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-13   10.12%    38.83MiB / 9.717GiB   0.39%     117kB / 67.4kB    0B / 0B           9
dbe51b3d3999   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-12   8.20%     37.68MiB / 9.717GiB   0.38%     111kB / 61.8kB    0B / 0B           10
b6210efed034   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-11   9.74%     38.24MiB / 9.717GiB   0.38%     120kB / 72.9kB    0B / 0B           9
ca872eae327d   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-10   7.75%     38.55MiB / 9.717GiB   0.39%     123kB / 72.1kB    0B / 0B           10
64e6553964ca   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-9    4.06%     38.64MiB / 9.717GiB   0.39%     89.3kB / 39.8kB   0B / 0B           11
c0d1b51e4277   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-8    5.07%     37.66MiB / 9.717GiB   0.38%     107kB / 56.8kB    0B / 0B           10
15821a25cfe3   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-7    7.74%     38.57MiB / 9.717GiB   0.39%     111kB / 63.4kB    0B / 0B           10
