CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
91f82f072752   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-35   5.99%     36.77MiB / 7.764GiB   0.46%     154kB / 108kB     0B / 0B           9
f6554dbf81fe   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-34   3.51%     35.62MiB / 7.764GiB   0.45%     115kB / 71.9kB    0B / 0B           8
63c328718579   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-33   5.67%     36.64MiB / 7.764GiB   0.46%     156kB / 110kB     0B / 0B           9
bd0689cb2f89   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-32   5.63%     36.54MiB / 7.764GiB   0.46%     123kB / 80.3kB    0B / 0B           9
c6c31602a63b   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-31   6.85%     36.25MiB / 7.764GiB   0.46%     137kB / 97.9kB    0B / 0B           10
a0e8eefe3607   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-30   6.71%     37.45MiB / 7.764GiB   0.47%     141kB / 132kB     0B / 0B           9
09fa8c2a3b7e   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-29   5.36%     37.13MiB / 7.764GiB   0.47%     128kB / 86.4kB    0B / 0B           10
bc22482e4701   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-28   6.15%     37.75MiB / 7.764GiB   0.47%     139kB / 90.1kB    0B / 0B           9
b55357cdc414   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-27   6.33%     36.88MiB / 7.764GiB   0.46%     148kB / 101kB     0B / 0B           9
b4577586924d   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-26   6.49%     36.71MiB / 7.764GiB   0.46%     130kB / 84.3kB    0B / 0B           10
1aa24fbda040   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-25   7.63%     37.18MiB / 7.764GiB   0.47%     156kB / 121kB     0B / 0B           9
20f3e0da0b3f   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-24   5.70%     37.6MiB / 7.764GiB    0.47%     158kB / 124kB     0B / 0B           10
87e074b2248b   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-23   5.95%     36.82MiB / 7.764GiB   0.46%     148kB / 116kB     0B / 0B           11
2923995f0fd5   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-22   7.67%     35.79MiB / 7.764GiB   0.45%     136kB / 104kB     0B / 0B           8
2772ad8d97bb   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-21   6.51%     37.54MiB / 7.764GiB   0.47%     163kB / 125kB     0B / 0B           9
e636502e79ac   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-20   8.54%     37.2MiB / 7.764GiB    0.47%     144kB / 118kB     0B / 0B           9
bc0e866e4367   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-19   7.69%     38.15MiB / 7.764GiB   0.48%     153kB / 128kB     0B / 0B           11
a1d9ff378b98   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-18   5.12%     36.49MiB / 7.764GiB   0.46%     134kB / 97kB      0B / 0B           9
2ea266dc4fd9   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-17   7.87%     37.06MiB / 7.764GiB   0.47%     140kB / 108kB     0B / 0B           11
0c4a8ab2bcc2   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-16   8.31%     37.32MiB / 7.764GiB   0.47%     128kB / 105kB     0B / 0B           9
370a845cca5e   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-15   5.68%     38.17MiB / 7.764GiB   0.48%     154kB / 122kB     0B / 0B           10
fd0c0402902b   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-14   5.45%     36.54MiB / 7.764GiB   0.46%     153kB / 126kB     0B / 0B           9
ab0e7b4e4f4b   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-13   6.18%     37.55MiB / 7.764GiB   0.47%     161kB / 136kB     0B / 0B           9
7f442805dd14   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-12   7.06%     38.14MiB / 7.764GiB   0.48%     160kB / 137kB     0B / 0B           10
e8a5a5116869   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-11   4.03%     36.5MiB / 7.764GiB    0.46%     97.3kB / 74.6kB   0B / 0B           9
aeedfbb2b3f9   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-10   4.98%     37.29MiB / 7.764GiB   0.47%     156kB / 127kB     0B / 0B           10
083c4c920928   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-9    4.85%     37.42MiB / 7.764GiB   0.47%     149kB / 130kB     0B / 0B           12
8e93822c4e81   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-8    7.69%     37.02MiB / 7.764GiB   0.47%     171kB / 147kB     0B / 0B           10
ab3f0dc1d24c   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-7    6.36%     36.85MiB / 7.764GiB   0.46%     143kB / 119kB     0B / 0B           10
dcc9e24660a8   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-6    4.79%     37.57MiB / 7.764GiB   0.47%     128kB / 106kB     0B / 0B           12
3a31c9adc03d   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-5    5.82%     38.18MiB / 7.764GiB   0.48%     140kB / 99.2kB    0B / 0B           11
333e56c19198   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-4    7.00%     38.84MiB / 7.764GiB   0.49%     172kB / 142kB     0B / 0B           10
5ae9c537f6b1   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-3    10.37%    39.53MiB / 7.764GiB   0.50%     166kB / 158kB     0B / 0B           11
165f95e15f4b   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-2    4.62%     36.63MiB / 7.764GiB   0.46%     154kB / 123kB     0B / 0B           9
004888f376ba   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-1    5.63%     37.51MiB / 7.764GiB   0.47%     129kB / 90kB      0B / 0B           12
95d05fc5c1fc   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-0    6.07%     37.75MiB / 7.764GiB   0.47%     143kB / 121kB     0B / 0B           9
