CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
5eb6169a66ac   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-43   25.47%    21.59MiB / 9.717GiB   0.22%     3.78kB / 2.67kB   0B / 0B          10
09ce98f47e8d   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-45   39.23%    24.95MiB / 9.717GiB   0.25%     3.48kB / 2.73kB   0B / 0B          10
9e5bb893dd52   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-46   25.46%    19.7MiB / 9.717GiB    0.20%     3.45kB / 2.8kB    0B / 0B          14
f6e72f658520   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-47   18.66%    14.49MiB / 9.717GiB   0.15%     2.78kB / 2.21kB   0B / 0B          10
f4221065f1a4   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-49   41.88%    25.54MiB / 9.717GiB   0.26%     5.67kB / 6.05kB   0B / 0B          10
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
f4221065f1a4   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-49   7.74%     38.58MiB / 9.717GiB   0.39%     166kB / 111kB     0B / 0B          11
35848fe72c36   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-48   8.00%     39.71MiB / 9.717GiB   0.40%     210kB / 157kB     0B / 0B          13
f6e72f658520   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-47   6.60%     38.23MiB / 9.717GiB   0.38%     149kB / 108kB     0B / 0B          11
9e5bb893dd52   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-46   9.41%     39.31MiB / 9.717GiB   0.40%     140kB / 84.7kB    0B / 0B          14
09ce98f47e8d   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-45   1.31%     36.62MiB / 9.717GiB   0.37%     43.4kB / 11.7kB   0B / 0B          10
81fc48d8e770   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-44   7.91%     39.4MiB / 9.717GiB    0.40%     206kB / 166kB     0B / 0B          14
