CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
406633212a58   testground-sidecar                                               11.50%    19.83MiB / 9.717GiB   0.20%     29.5kB / 36.6kB   36.3MB / 16.4kB   14
158e46d6cd16   testground-sync-service                                          11.71%    25.59MiB / 9.717GiB   0.26%     238kB / 184kB     41.9MB / 0B       18
dd71b4f98e94   testground-redis                                                 0.21%     8.645MiB / 9.717GiB   0.09%     5.81kB / 0B       11.6MB / 0B       5
3800b006827b   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-42   13.89%    31.73MiB / 9.717GiB   0.32%     4.94kB / 3.93kB   0B / 0B           9
0ae58974ba93   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-44   14.84%    25.11MiB / 9.717GiB   0.25%     4.05kB / 3kB      0B / 0B           9
268ffe192b63   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-43   12.09%    34.7MiB / 9.717GiB    0.35%     16.4kB / 7.42kB   20.5kB / 0B       9
f82f97a59959   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-34   15.78%    26.54MiB / 9.717GiB   0.27%     6.16kB / 6.42kB   0B / 0B           9
3d2918a9b592   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-33   31.09%    29.57MiB / 9.717GiB   0.30%     6.16kB / 6.49kB   0B / 0B           10
bd48cd108a87   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-47   25.22%    25.1MiB / 9.717GiB    0.25%     16.4kB / 6.62kB   0B / 0B           10
89f5d158f7d1   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-45   23.44%    27.59MiB / 9.717GiB   0.28%     6.16kB / 6.29kB   0B / 0B           11
bdaa0e8a5323   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-14   18.99%    25.35MiB / 9.717GiB   0.25%     5.9kB / 6.15kB    0B / 0B           9
af8f7a5f803f   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-49   31.51%    31.39MiB / 9.717GiB   0.32%     6.09kB / 6.49kB   0B / 0B           9
31b438ca390e   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-48   19.65%    24.75MiB / 9.717GiB   0.25%     6.12kB / 6.49kB   0B / 0B           9
b20e07ec6774   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-10   36.61%    30.98MiB / 9.717GiB   0.31%     6.07kB / 6.22kB   0B / 0B           10
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
af8f7a5f803f   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-49   4.82%     35.77MiB / 9.717GiB   0.36%     65.5kB / 29.7kB   0B / 0B           9
31b438ca390e   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-48   5.66%     36.77MiB / 9.717GiB   0.37%     90kB / 46.5kB     0B / 0B           11
