CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
45b548766d54   testground-sidecar                                               10.18%    20.22MiB / 9.717GiB   0.20%     16.1kB / 19.4kB   7.76MB / 12.3kB   10
38f79478a1d7   testground-influxdb                                              13.29%    22.99MiB / 9.717GiB   0.23%     35.5kB / 21.1kB   23MB / 8.19kB     11
5eca2b33740e   testground-sync-service                                          3.23%     16.37MiB / 9.717GiB   0.16%     75.6kB / 55.7kB   6.46MB / 0B       10
b5c9644cb480   testground-redis                                                 0.32%     7.691MiB / 9.717GiB   0.08%     4.25kB / 0B       3.36MB / 0B       5
94145b5c2d3f   testground-grafana                                               21.35%    120.2MiB / 9.717GiB   1.21%     4.56kB / 0B       13.7MB / 73.2MB   11
1191883b7293   testground-goproxy                                               0.02%     42.13MiB / 9.717GiB   0.42%     632kB / 64.5MB    7.54MB / 8.19kB   19
8dee8a87c353   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-28   5.93%     34.3MiB / 9.717GiB    0.34%     3.82kB / 1.64kB   0B / 0B           9
ccfa24e95c69   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-23   11.02%    32.65MiB / 9.717GiB   0.33%     3.78kB / 1.64kB   0B / 0B           9
6ab25dd629dc   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-25   10.49%    27.23MiB / 9.717GiB   0.27%     3.74kB / 1.64kB   0B / 0B           9
bb3cab942a05   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-29   10.95%    33.29MiB / 9.717GiB   0.33%     3.65kB / 1.64kB   0B / 0B           9
bcf3830f3371   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-32   10.64%    26.5MiB / 9.717GiB    0.27%     3.65kB / 1.64kB   0B / 0B           9
7158867fdb3d   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-31   16.72%    31.98MiB / 9.717GiB   0.32%     3.65kB / 1.59kB   0B / 0B           9
4ef37d0ee25c   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-27   15.13%    32.02MiB / 9.717GiB   0.32%     3.65kB / 1.59kB   0B / 0B           9
f969fb059784   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-30   14.14%    25.11MiB / 9.717GiB   0.25%     3.53kB / 1.55kB   0B / 0B           10
3ed7fdaface0   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-33   15.22%    25.75MiB / 9.717GiB   0.26%     3.53kB / 1.55kB   0B / 0B           8
e6cdd6c112ba   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-36   12.79%    24.66MiB / 9.717GiB   0.25%     3.29kB / 1.55kB   0B / 0B           9
22a72331d497   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-35   22.55%    26.28MiB / 9.717GiB   0.26%     3.39kB / 1.48kB   0B / 0B           10
f32c7e2e3981   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-34   15.78%    21.01MiB / 9.717GiB   0.21%     3.24kB / 1.48kB   0B / 0B           9
47c0e83b45d2   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-37   11.48%    25.76MiB / 9.717GiB   0.26%     3.25kB / 1.48kB   0B / 0B           10
8139b4ba9efe   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-40   10.14%    25.61MiB / 9.717GiB   0.26%     3.4kB / 1.59kB    0B / 0B           9
db2dc9cc421e   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-39   8.67%     22.87MiB / 9.717GiB   0.23%     3.07kB / 1.48kB   0B / 0B           9
fdefd8cb3a79   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-47   17.82%    19.5MiB / 9.717GiB    0.20%     2.94kB / 1.48kB   0B / 0B           9
e33ba9979055   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-41   13.24%    16.72MiB / 9.717GiB   0.17%     2.44kB / 1.4kB    0B / 0B           9
e4716a13da82   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-43   21.09%    26.55MiB / 9.717GiB   0.27%     2.73kB / 1.75kB   0B / 0B           10
984c5b4b3ad0   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-42   19.52%    18.66MiB / 9.717GiB   0.19%     2.73kB / 1.75kB   0B / 0B           10
8e5db222a566   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-46   20.27%    18.51MiB / 9.717GiB   0.19%     2.47kB / 1.75kB   0B / 0B           10
ff81800d4e5a   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-49   25.47%    16.76MiB / 9.717GiB   0.17%     2.59kB / 1.68kB   0B / 0B           8
71a402c4e87e   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-44   18.05%    14.39MiB / 9.717GiB   0.14%     2.37kB / 1.68kB   0B / 0B           10
82c0ba309d01   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-45   15.01%    12.13MiB / 9.717GiB   0.12%     2.52kB / 2.21kB   0B / 0B           8
16f57b8c8ad6   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-48   8.84%     12.14MiB / 9.717GiB   0.12%     2.89kB / 1.96kB   0B / 0B           8
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
ff81800d4e5a   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-49   30.28%    34.33MiB / 9.717GiB   0.35%     25.7kB / 8.28kB   0B / 0B           9
