CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
0962b2b0840f   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-27   10.48%    39.66MiB / 9.717GiB   0.40%     221kB / 186kB     0B / 0B          12
9a5876af0109   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-26   10.09%    40.38MiB / 9.717GiB   0.41%     221kB / 191kB     0B / 0B          12
042c4503a4c0   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-25   7.21%     39.55MiB / 9.717GiB   0.40%     176kB / 146kB     0B / 0B          14
ede9634d7f17   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-24   8.81%     40.07MiB / 9.717GiB   0.40%     212kB / 184kB     0B / 0B          11
977362257aaf   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-23   7.46%     39.47MiB / 9.717GiB   0.40%     189kB / 157kB     0B / 0B          14
b520cff1f724   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-22   9.45%     40.08MiB / 9.717GiB   0.40%     239kB / 217kB     0B / 0B          15
0cebaeb7b90f   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-21   8.28%     39.38MiB / 9.717GiB   0.40%     211kB / 192kB     0B / 0B          12
8b99767e7f53   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-20   7.92%     38.69MiB / 9.717GiB   0.39%     179kB / 156kB     0B / 0B          11
9539f5ca7c9d   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-19   9.10%     37.66MiB / 9.717GiB   0.38%     155kB / 115kB     0B / 0B          10
cc63ce2724b1   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-18   8.25%     38.28MiB / 9.717GiB   0.38%     193kB / 153kB     0B / 0B          12
e9d56e56f4af   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-17   7.50%     38.24MiB / 9.717GiB   0.38%     205kB / 166kB     0B / 0B          11
7a014b2efa3b   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-16   7.34%     38.63MiB / 9.717GiB   0.39%     183kB / 137kB     0B / 0B          10
5fc5a692cc48   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-15   10.06%    39.38MiB / 9.717GiB   0.40%     199kB / 150kB     0B / 0B          11
ae22d76f813e   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-14   8.89%     39.22MiB / 9.717GiB   0.39%     217kB / 178kB     0B / 0B          10
8c8b490cc578   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-13   8.81%     37.31MiB / 9.717GiB   0.37%     159kB / 117kB     0B / 0B          12
175de94fc946   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-12   7.29%     37.41MiB / 9.717GiB   0.38%     174kB / 134kB     0B / 0B          9
e6550be41d7a   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-11   8.62%     38.68MiB / 9.717GiB   0.39%     216kB / 183kB     0B / 0B          11
e163a8cbacba   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-10   5.62%     38.44MiB / 9.717GiB   0.39%     172kB / 143kB     0B / 0B          10
287a0c151f13   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-9    8.67%     38.07MiB / 9.717GiB   0.38%     211kB / 191kB     0B / 0B          12
faa6b9075f23   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-8    9.85%     38.66MiB / 9.717GiB   0.39%     187kB / 163kB     0B / 0B          10
68d0522edbb0   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-7    7.49%     37.98MiB / 9.717GiB   0.38%     183kB / 147kB     0B / 0B          9
ea5b599214b9   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-6    7.82%     39.27MiB / 9.717GiB   0.39%     176kB / 148kB     0B / 0B          12
7d1f28a4f5ec   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-5    7.67%     39.77MiB / 9.717GiB   0.40%     201kB / 178kB     0B / 0B          11
4cb38ca3da6b   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-4    7.57%     39.6MiB / 9.717GiB    0.40%     185kB / 153kB     0B / 0B          12
870a58720f85   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-3    11.26%    38.66MiB / 9.717GiB   0.39%     197kB / 175kB     0B / 0B          10
3f0efb501e55   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-2    9.33%     39.41MiB / 9.717GiB   0.40%     154kB / 129kB     0B / 0B          10
905c2a22f160   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-1    12.33%    41.03MiB / 9.717GiB   0.41%     202kB / 180kB     0B / 0B          12
