CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
c9258423df5a   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-4    24.26%    24.84MiB / 9.717GiB   0.25%     3.86kB / 2.44kB   0B / 0B           10
1cc5ecf7ef0e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-5    27.59%    27.5MiB / 9.717GiB    0.28%     3.6kB / 2.44kB    0B / 0B           10
fb6ce3c5f92e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-7    28.77%    25.77MiB / 9.717GiB   0.26%     4.2kB / 2.73kB    0B / 0B           10
06c7b51e49a0   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-8    19.39%    24.3MiB / 9.717GiB    0.24%     3.6kB / 2.44kB    0B / 0B           9
48e8988cc687   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-10   21.51%    23.77MiB / 9.717GiB   0.24%     3.54kB / 2.44kB   0B / 0B           8
86021255cc5d   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-11   15.93%    21.66MiB / 9.717GiB   0.22%     3.77kB / 2.8kB    0B / 0B           10
3256d98336e8   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-12   12.74%    19.41MiB / 9.717GiB   0.20%     3.98kB / 3.62kB   0B / 0B           10
a48c7b382007   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-13   29.08%    20.5MiB / 9.717GiB    0.21%     3.31kB / 2.67kB   0B / 0B           10
d37749baa03e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-14   37.06%    27.17MiB / 9.717GiB   0.27%     5.05kB / 5.48kB   0B / 0B           9
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
45cf2306c383   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-49   9.20%     37.38MiB / 9.717GiB   0.38%     158kB / 115kB     0B / 0B           10
f0c3b32f145a   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-48   2.58%     35.27MiB / 9.717GiB   0.35%     43.5kB / 22.4kB   0B / 0B           10
8bc47ebeb38d   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-47   5.01%     34.76MiB / 9.717GiB   0.35%     47kB / 23.6kB     0B / 0B           9
964fe3b7006b   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-46   2.01%     34.59MiB / 9.717GiB   0.35%     44.4kB / 20.8kB   0B / 0B           9
0088c471378b   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-45   5.83%     35.28MiB / 9.717GiB   0.35%     48.7kB / 24kB     0B / 0B           9
93e5b2fb76e8   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-44   7.44%     37.29MiB / 9.717GiB   0.37%     147kB / 103kB     0B / 0B           12
df2587330d72   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-43   2.16%     35.41MiB / 9.717GiB   0.36%     56.2kB / 31.5kB   0B / 0B           10
eb9e0ea4479f   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-42   8.53%     37.8MiB / 9.717GiB    0.38%     160kB / 119kB     0B / 0B           10
cc7d6dc6dd3e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-41   3.99%     35MiB / 9.717GiB      0.35%     47kB / 22.6kB     0B / 0B           10
fc1543a7957f   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-40   10.87%    37.8MiB / 9.717GiB    0.38%     174kB / 140kB     0B / 0B           10
77f234f1e631   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-39   9.50%     39.3MiB / 9.717GiB    0.39%     191kB / 151kB     0B / 0B           9
cc3429dbe114   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-38   5.38%     34.65MiB / 9.717GiB   0.35%     46kB / 35.1kB     0B / 0B           10
a050f62ba9bd   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-37   7.12%     38.43MiB / 9.717GiB   0.39%     165kB / 122kB     0B / 0B           11
4f007b3ff60e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-36   7.06%     38.06MiB / 9.717GiB   0.38%     152kB / 114kB     0B / 0B           12
b69da62c31cd   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-35   5.89%     35.3MiB / 9.717GiB    0.35%     61.3kB / 43.5kB   0B / 0B           9
56a18b6c6feb   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-34   6.99%     37.87MiB / 9.717GiB   0.38%     153kB / 125kB     0B / 0B           12
14b5fe978347   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-33   7.52%     38.06MiB / 9.717GiB   0.38%     172kB / 156kB     0B / 0B           10
f6b7ee719541   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-32   3.52%     35.62MiB / 9.717GiB   0.36%     79.7kB / 72.9kB   0B / 0B           10
5055a69dce6f   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-31   3.91%     35.42MiB / 9.717GiB   0.36%     61.8kB / 57.2kB   0B / 0B           10
4abef86380d1   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-30   7.72%     38.68MiB / 9.717GiB   0.39%     155kB / 145kB     0B / 0B           10
87a0cde58cec   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-29   7.67%     38.21MiB / 9.717GiB   0.38%     149kB / 127kB     0B / 0B           14
169c77f32eb6   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-28   1.11%     34.54MiB / 9.717GiB   0.35%     46.8kB / 45kB     0B / 0B           10
754580e9de88   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-27   7.35%     37.94MiB / 9.717GiB   0.38%     174kB / 160kB     0B / 0B           11
9729d5298de0   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-26   5.88%     36.91MiB / 9.717GiB   0.37%     127kB / 112kB     0B / 0B           9
b61abf67443e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-25   8.17%     38.75MiB / 9.717GiB   0.39%     170kB / 146kB     0B / 0B           14
22b8dd7c9102   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-24   9.40%     38.12MiB / 9.717GiB   0.38%     184kB / 153kB     0B / 0B           11
6919fd3d9a07   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-23   8.52%     38.48MiB / 9.717GiB   0.39%     145kB / 106kB     0B / 0B           11
2ce0ed72baf2   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-22   8.69%     39.16MiB / 9.717GiB   0.39%     166kB / 142kB     0B / 0B           11
b57a55bd22dc   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-21   7.62%     39.42MiB / 9.717GiB   0.40%     175kB / 148kB     0B / 0B           11
d3ca3c4e55fa   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-20   14.77%    38.51MiB / 9.717GiB   0.39%     144kB / 122kB     0B / 0B           11
fa6cb51c2efd   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-19   6.08%     34.65MiB / 9.717GiB   0.35%     46.4kB / 45.6kB   0B / 0B           9
24b20cbef139   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-18   7.80%     38.24MiB / 9.717GiB   0.38%     151kB / 132kB     0B / 0B           10
